,frac_datapoints_explored,Metrics.ACCURACY_at_datavalues,axis
AME(),0.093,0.3779999911785126,-0.15515505383013112
AME(),0.094,0.37599998712539673,-0.15233466693668934
AME(),0.095,0.3959999978542328,-0.15122092587541128
AME(),0.096,0.40799999237060547,-0.1495674662284873
AME(),0.097,0.40799999237060547,-0.1493347254875285
AME(),0.098,0.4440000057220459,-0.14702159131890508
AME(),0.099,0.4440000057220459,-0.1461457306497428
AME(),0.1,0.4440000057220459,-0.13799414708306387
AME(),0.101,0.44200000166893005,-0.1294536819424905
AME(),0.102,0.4440000057220459,-0.1275996224450743
AME(),0.103,0.44999998807907104,-0.12679605958383905
AME(),0.104,0.4519999921321869,-0.12561468517051644
AME(),0.105,0.421999990940094,-0.12193335565421165
AME(),0.106,0.42399999499320984,-0.12164730114181584
AME(),0.107,0.421999990940094,-0.12079423801714903
AME(),0.108,0.421999990940094,-0.12056856659190082
AME(),0.109,0.421999990940094,-0.11749400963532677
AME(),0.11,0.421999990940094,-0.1141084651563981
AME(),0.111,0.421999990940094,-0.10692508967487743
AME(),0.112,0.4099999964237213,-0.10668820880307087
AME(),0.113,0.4099999964237213,-0.10506067126979719
AME(),0.114,0.4099999964237213,-0.10065591760556147
AME(),0.115,0.40400001406669617,-0.10039974095947633
AME(),0.116,0.4059999883174896,-0.09388262444930015
AME(),0.117,0.4000000059604645,-0.09027855716748054
AME(),0.118,0.414000004529953,-0.09020729817215592
AME(),0.119,0.414000004529953,-0.08998247974524072
AME(),0.12,0.421999990940094,-0.08674391436943782
AME(),0.121,0.4180000126361847,-0.08492729591960133
AME(),0.122,0.4259999990463257,-0.08449027983314998
AME(),0.123,0.42800000309944153,-0.07949464155952551
AME(),0.124,0.4339999854564667,-0.07517246034863263
AME(),0.125,0.4300000071525574,-0.07066893997437379
AME(),0.126,0.4440000057220459,-0.06994131625168414
AME(),0.127,0.4339999854564667,-0.06942514136105746
AME(),0.128,0.43799999356269836,-0.06887426554426862
AME(),0.129,0.4399999976158142,-0.06713331007247894
AME(),0.13,0.4399999976158142,-0.06645508573622817
AME(),0.131,0.4399999976158142,-0.06629539570040503
AME(),0.132,0.4399999976158142,-0.06453645441456754
AME(),0.133,0.4399999976158142,-0.06446507545242482
AME(),0.134,0.44999998807907104,-0.06413860077194751
AME(),0.135,0.4519999921321869,-0.05616344206745905
AME(),0.136,0.4440000057220459,-0.05559883751260361
AME(),0.137,0.44600000977516174,-0.05400224031078017
AME(),0.138,0.4440000057220459,-0.053029896713612246
AME(),0.139,0.4519999921321869,-0.05300734429865787
AME(),0.14,0.4320000112056732,-0.05242338155770174
AME(),0.141,0.4339999854564667,-0.050935993192118265
AME(),0.142,0.4320000112056732,-0.05026478328506394
AME(),0.143,0.4359999895095825,-0.04895667663897631
AME(),0.144,0.4359999895095825,-0.04723709753092283
AME(),0.145,0.43799999356269836,-0.04027772190202767
AME(),0.146,0.4359999895095825,-0.033921833716860646
AME(),0.147,0.4359999895095825,-0.03153593893119369
AME(),0.148,0.4359999895095825,-0.03108903443784322
AME(),0.149,0.4359999895095825,-0.028711532243263952
AME(),0.15,0.4399999976158142,-0.028426587627183263
AME(),0.151,0.44200000166893005,-0.02762125065388009
AME(),0.152,0.4399999976158142,-0.027485046223719705
AME(),0.153,0.44600000977516174,-0.02736277396390479
AME(),0.154,0.44600000977516174,-0.02597760303365659
AME(),0.155,0.44600000977516174,-0.023127899424093913
AME(),0.156,0.44999998807907104,-0.022648926574253346
AME(),0.157,0.44999998807907104,-0.019975527800287246
AME(),0.158,0.44999998807907104,-0.019138506531864923
AME(),0.159,0.44999998807907104,-0.016664957250067836
AME(),0.16,0.4440000057220459,-0.01236692357980124
AME(),0.161,0.44600000977516174,-0.01209702187666294
AME(),0.162,0.4480000138282776,-0.010987021866680893
AME(),0.163,0.4480000138282776,-0.010688419230575952
AME(),0.164,0.4480000138282776,-0.01018603938815897
AME(),0.165,0.4480000138282776,-0.009628517348832553
AME(),0.166,0.4480000138282776,-0.007701749711887118
AME(),0.167,0.4480000138282776,-0.006542952496256839
AME(),0.168,0.4480000138282776,-0.005275081515928056
AME(),0.169,0.4480000138282776,-0.0052504229251264
AME(),0.17,0.4519999921321869,0.0
AME(),0.171,0.4519999921321869,-0.0
AME(),0.172,0.4519999921321869,-0.0
AME(),0.173,0.4519999921321869,-0.0
AME(),0.174,0.45399999618530273,-0.0
AME(),0.175,0.47600001096725464,-0.0
AME(),0.176,0.47600001096725464,0.0
AME(),0.177,0.47200000286102295,-0.0
AME(),0.178,0.4740000069141388,0.0
AME(),0.179,0.49799999594688416,0.0
AME(),0.18,0.49799999594688416,-0.0
AME(),0.181,0.5019999742507935,-0.0
AME(),0.182,0.5019999742507935,0.0
AME(),0.183,0.5019999742507935,0.0
AME(),0.184,0.5,0.0
AME(),0.185,0.5139999985694885,-0.0
AME(),0.186,0.5139999985694885,0.0
AME(),0.187,0.5180000066757202,0.0
AME(),0.188,0.5139999985694885,0.0
AME(),0.189,0.515999972820282,-0.0
AME(),0.19,0.5099999904632568,0.0
AME(),0.191,0.5180000066757202,-0.0
AME(),0.192,0.5099999904632568,0.0
AME(),0.193,0.5099999904632568,-0.0
AME(),0.194,0.5139999985694885,0.0
AME(),0.195,0.5260000228881836,0.0
AME(),0.196,0.5199999809265137,0.0
AME(),0.197,0.5339999794960022,0.0
AME(),0.198,0.5440000295639038,-0.0
AME(),0.199,0.5440000295639038,0.0
AME(),0.2,0.5440000295639038,0.0
AME(),0.201,0.5400000214576721,-0.0
AME(),0.202,0.5320000052452087,-0.0
AME(),0.203,0.5339999794960022,-0.0
AME(),0.204,0.5339999794960022,-0.0
AME(),0.205,0.5379999876022339,-0.0
AME(),0.206,0.5339999794960022,-0.0
AME(),0.207,0.5400000214576721,0.0
AME(),0.208,0.5440000295639038,0.0
AME(),0.209,0.5440000295639038,-0.0
AME(),0.21,0.5440000295639038,-0.0
AME(),0.211,0.5440000295639038,-0.0
AME(),0.212,0.5440000295639038,0.0
AME(),0.213,0.5440000295639038,0.0
AME(),0.214,0.5440000295639038,-0.0
AME(),0.215,0.5440000295639038,-0.0
AME(),0.216,0.550000011920929,0.0
AME(),0.217,0.5519999861717224,-0.0
AME(),0.218,0.5519999861717224,0.0
AME(),0.219,0.5540000200271606,-0.0
AME(),0.22,0.550000011920929,0.0
AME(),0.221,0.550000011920929,-0.0
AME(),0.222,0.5360000133514404,-0.0
AME(),0.223,0.5320000052452087,-0.0
AME(),0.224,0.5360000133514404,0.0
AME(),0.225,0.5299999713897705,0.0
AME(),0.226,0.5320000052452087,0.0
AME(),0.227,0.5299999713897705,0.0
AME(),0.228,0.5360000133514404,-0.0
AME(),0.229,0.5419999957084656,0.0
AME(),0.23,0.5419999957084656,-0.0
AME(),0.231,0.5360000133514404,0.0
AME(),0.232,0.5360000133514404,-0.0
AME(),0.233,0.5360000133514404,-0.0
AME(),0.234,0.5339999794960022,-0.0
AME(),0.235,0.5339999794960022,0.0
AME(),0.236,0.5339999794960022,-0.0
AME(),0.237,0.5419999957084656,-0.0
AME(),0.238,0.5440000295639038,0.0
AME(),0.239,0.5320000052452087,0.0
AME(),0.24,0.5339999794960022,-0.0
AME(),0.241,0.5360000133514404,0.0
AME(),0.242,0.5360000133514404,-0.0
AME(),0.243,0.5360000133514404,0.0
AME(),0.244,0.5320000052452087,-0.0
AME(),0.245,0.5360000133514404,0.0
AME(),0.246,0.5479999780654907,0.0
AME(),0.247,0.550000011920929,0.0
AME(),0.248,0.5519999861717224,0.0
AME(),0.249,0.5540000200271606,0.0
AME(),0.25,0.550000011920929,-0.0
AME(),0.251,0.550000011920929,0.0
AME(),0.252,0.550000011920929,0.0
AME(),0.253,0.550000011920929,0.0
AME(),0.254,0.5519999861717224,0.0
AME(),0.255,0.5460000038146973,-0.0
AME(),0.256,0.5479999780654907,-0.0
AME(),0.257,0.5580000281333923,0.0
AME(),0.258,0.5619999766349792,0.0
AME(),0.259,0.5640000104904175,0.0
AME(),0.26,0.5640000104904175,-0.0
AME(),0.261,0.5619999766349792,0.0
AME(),0.262,0.5619999766349792,-0.0
AME(),0.263,0.5619999766349792,-0.0
AME(),0.264,0.5640000104904175,0.0
AME(),0.265,0.5640000104904175,0.0
AME(),0.266,0.5580000281333923,-0.0
AME(),0.267,0.550000011920929,0.0
AME(),0.268,0.550000011920929,0.0
AME(),0.269,0.5519999861717224,0.0
AME(),0.27,0.5519999861717224,-0.0
AME(),0.271,0.5519999861717224,0.0
AME(),0.272,0.5580000281333923,-0.0
AME(),0.273,0.5559999942779541,-0.0
AME(),0.274,0.5600000023841858,0.0
AME(),0.275,0.5619999766349792,-0.0
AME(),0.276,0.5619999766349792,0.0
AME(),0.277,0.5640000104904175,-0.0
AME(),0.278,0.5680000185966492,0.0
AME(),0.279,0.5640000104904175,-0.0
AME(),0.28,0.5619999766349792,-0.0
AME(),0.281,0.5619999766349792,-0.0
AME(),0.282,0.5640000104904175,0.0
AME(),0.283,0.5580000281333923,-0.0
AME(),0.284,0.5580000281333923,0.0
AME(),0.285,0.5659999847412109,0.0
AME(),0.286,0.5640000104904175,0.0
AME(),0.287,0.5659999847412109,-0.0
AME(),0.288,0.5619999766349792,-0.0
AME(),0.289,0.5619999766349792,0.0
AME(),0.29,0.5680000185966492,-0.0
AME(),0.291,0.5619999766349792,0.0
AME(),0.292,0.5640000104904175,-0.0
AME(),0.293,0.5619999766349792,-0.0
AME(),0.294,0.5580000281333923,-0.0
AME(),0.295,0.5640000104904175,-0.0
AME(),0.296,0.5600000023841858,-0.0
AME(),0.297,0.5580000281333923,0.0
AME(),0.298,0.5580000281333923,0.0
AME(),0.299,0.5580000281333923,0.0
AME(),0.3,0.5559999942779541,0.0
AME(),0.301,0.5600000023841858,-0.0
AME(),0.302,0.5619999766349792,-0.0
AME(),0.303,0.5580000281333923,-0.0
AME(),0.304,0.5580000281333923,0.0
AME(),0.305,0.5600000023841858,0.0
AME(),0.306,0.5640000104904175,0.0
AME(),0.307,0.5659999847412109,0.0
AME(),0.308,0.5640000104904175,-0.0
AME(),0.309,0.5640000104904175,0.0
AME(),0.31,0.5640000104904175,-0.0
AME(),0.311,0.5659999847412109,-0.0
AME(),0.312,0.5619999766349792,-0.0
AME(),0.313,0.5619999766349792,0.0
AME(),0.314,0.5619999766349792,-0.0
AME(),0.315,0.5640000104904175,-0.0
AME(),0.316,0.5659999847412109,-0.0
AME(),0.317,0.5659999847412109,0.0
AME(),0.318,0.5659999847412109,-0.0
AME(),0.319,0.5619999766349792,0.0
AME(),0.32,0.5619999766349792,-0.0
AME(),0.321,0.5619999766349792,-0.0
AME(),0.322,0.5640000104904175,-0.0
AME(),0.323,0.5640000104904175,0.0
AME(),0.324,0.5680000185966492,-0.0
AME(),0.325,0.5659999847412109,0.0
AME(),0.326,0.5640000104904175,-0.0
AME(),0.327,0.5640000104904175,-0.0
AME(),0.328,0.5619999766349792,-0.0
AME(),0.329,0.5619999766349792,-0.0
AME(),0.33,0.5600000023841858,0.0
AME(),0.331,0.5600000023841858,-0.0
AME(),0.332,0.5600000023841858,0.0
AME(),0.333,0.5600000023841858,-0.0
AME(),0.334,0.5619999766349792,0.0
AME(),0.335,0.5659999847412109,-0.0
AME(),0.336,0.5659999847412109,0.0
AME(),0.337,0.5680000185966492,0.0
AME(),0.338,0.5680000185966492,-0.0
AME(),0.339,0.5720000267028809,0.0
AME(),0.34,0.5720000267028809,-0.0
AME(),0.341,0.5720000267028809,0.0
AME(),0.342,0.5699999928474426,-0.0
AME(),0.343,0.5699999928474426,-0.0
AME(),0.344,0.5699999928474426,0.0
AME(),0.345,0.5680000185966492,0.0
AME(),0.346,0.5680000185966492,0.0
AME(),0.347,0.5680000185966492,0.0
AME(),0.348,0.5680000185966492,-0.0
AME(),0.349,0.5659999847412109,0.0
AME(),0.35,0.5680000185966492,0.0
AME(),0.351,0.5720000267028809,-0.0
AME(),0.352,0.5740000009536743,0.0
AME(),0.353,0.5740000009536743,-0.0
AME(),0.354,0.5740000009536743,-0.0
AME(),0.355,0.5799999833106995,-0.0
AME(),0.356,0.5799999833106995,0.0
AME(),0.357,0.5799999833106995,0.0
AME(),0.358,0.5759999752044678,0.0
AME(),0.359,0.578000009059906,-0.0
AME(),0.36,0.5799999833106995,-0.0
AME(),0.361,0.5839999914169312,-0.0
AME(),0.362,0.5839999914169312,-0.0
AME(),0.363,0.578000009059906,-0.0
AME(),0.364,0.578000009059906,-0.0
AME(),0.365,0.5799999833106995,0.0
AME(),0.366,0.5799999833106995,-0.0
AME(),0.367,0.5759999752044678,0.0
AME(),0.368,0.5759999752044678,0.0
AME(),0.369,0.5799999833106995,-0.0
AME(),0.37,0.5799999833106995,0.0
AME(),0.371,0.5839999914169312,-0.0
AME(),0.372,0.5839999914169312,0.0
AME(),0.373,0.5839999914169312,-0.0
AME(),0.374,0.5899999737739563,0.0
AME(),0.375,0.5920000076293945,0.0
AME(),0.376,0.5920000076293945,-0.0
AME(),0.377,0.5899999737739563,0.0
AME(),0.378,0.5899999737739563,-0.0
AME(),0.379,0.593999981880188,-0.0
AME(),0.38,0.5920000076293945,-0.0
AME(),0.381,0.5960000157356262,-0.0
AME(),0.382,0.6019999980926514,-0.0
AME(),0.383,0.5979999899864197,0.0
AME(),0.384,0.6000000238418579,0.0
AME(),0.385,0.5960000157356262,0.0
AME(),0.386,0.6019999980926514,0.0
AME(),0.387,0.6019999980926514,0.0
AME(),0.388,0.6019999980926514,-0.0
AME(),0.389,0.6019999980926514,-0.0
AME(),0.39,0.6039999723434448,0.0
AME(),0.391,0.6019999980926514,-0.0
AME(),0.392,0.6060000061988831,0.0
AME(),0.393,0.6079999804496765,-0.0
AME(),0.394,0.6100000143051147,-0.0
AME(),0.395,0.6100000143051147,0.0
AME(),0.396,0.6100000143051147,-0.0
AME(),0.397,0.6019999980926514,0.0
AME(),0.398,0.6019999980926514,-0.0
AME(),0.399,0.6019999980926514,-0.0
AME(),0.4,0.6039999723434448,-0.0
AME(),0.401,0.5979999899864197,0.0
AME(),0.402,0.6019999980926514,0.0
AME(),0.403,0.6000000238418579,-0.0
AME(),0.404,0.6019999980926514,0.0
AME(),0.405,0.6039999723434448,0.0
AME(),0.406,0.6060000061988831,0.0
AME(),0.407,0.6060000061988831,0.0
AME(),0.408,0.6100000143051147,0.0
AME(),0.409,0.6079999804496765,-0.0
AME(),0.41,0.6060000061988831,0.0
AME(),0.411,0.6039999723434448,0.0
AME(),0.412,0.6039999723434448,-0.0
AME(),0.413,0.6039999723434448,0.0
AME(),0.414,0.6039999723434448,-0.0
AME(),0.415,0.6039999723434448,-0.0
AME(),0.416,0.6019999980926514,-0.0
AME(),0.417,0.6060000061988831,0.0
AME(),0.418,0.6060000061988831,0.0
AME(),0.419,0.6060000061988831,-0.0
AME(),0.42,0.6060000061988831,0.0
AME(),0.421,0.6079999804496765,-0.0
AME(),0.422,0.6079999804496765,-0.0
AME(),0.423,0.6060000061988831,-0.0
AME(),0.424,0.6100000143051147,0.0
AME(),0.425,0.6060000061988831,0.0
AME(),0.426,0.6060000061988831,0.0
AME(),0.427,0.6060000061988831,0.0
AME(),0.428,0.6039999723434448,-0.0
AME(),0.429,0.6159999966621399,0.0
AME(),0.43,0.6119999885559082,-0.0
AME(),0.431,0.6159999966621399,-0.0
AME(),0.432,0.6159999966621399,-0.0
AME(),0.433,0.6179999709129333,0.0
AME(),0.434,0.6200000047683716,0.0
AME(),0.435,0.6200000047683716,0.0
AME(),0.436,0.6159999966621399,-0.0
AME(),0.437,0.6179999709129333,-0.0
AME(),0.438,0.6179999709129333,0.0
AME(),0.439,0.6179999709129333,0.0
AME(),0.44,0.6179999709129333,-0.0
AME(),0.441,0.6259999871253967,-0.0
AME(),0.442,0.6259999871253967,0.0
AME(),0.443,0.6240000128746033,-0.0
AME(),0.444,0.6259999871253967,0.0
AME(),0.445,0.6299999952316284,0.0
AME(),0.446,0.6320000290870667,-0.0
AME(),0.447,0.6320000290870667,0.0
AME(),0.448,0.6299999952316284,0.0
AME(),0.449,0.6259999871253967,-0.0
AME(),0.45,0.6259999871253967,0.0
AME(),0.451,0.628000020980835,-0.0
AME(),0.452,0.628000020980835,0.0
AME(),0.453,0.6259999871253967,0.0
AME(),0.454,0.628000020980835,-0.0
AME(),0.455,0.628000020980835,-0.0
AME(),0.456,0.628000020980835,-0.0
AME(),0.457,0.6240000128746033,0.0
AME(),0.458,0.6299999952316284,-0.0
AME(),0.459,0.628000020980835,-0.0
AME(),0.46,0.6299999952316284,0.0
AME(),0.461,0.6320000290870667,-0.0
AME(),0.462,0.6320000290870667,0.0
AME(),0.463,0.6340000033378601,-0.0
AME(),0.464,0.6340000033378601,-0.0
AME(),0.465,0.6340000033378601,-0.0
AME(),0.466,0.6320000290870667,-0.0
AME(),0.467,0.6320000290870667,0.0
AME(),0.468,0.6320000290870667,-0.0
AME(),0.469,0.6340000033378601,-0.0
AME(),0.47,0.6320000290870667,-0.0
AME(),0.471,0.6340000033378601,0.0
AME(),0.472,0.6259999871253967,-0.0
AME(),0.473,0.6299999952316284,0.0
AME(),0.474,0.628000020980835,0.0
AME(),0.475,0.6299999952316284,-0.0
AME(),0.476,0.6299999952316284,0.0
AME(),0.477,0.6299999952316284,0.0
AME(),0.478,0.6259999871253967,0.0
AME(),0.479,0.621999979019165,0.0
AME(),0.48,0.621999979019165,0.0
AME(),0.481,0.6179999709129333,0.0
AME(),0.482,0.6259999871253967,0.0
AME(),0.483,0.6240000128746033,-0.0
AME(),0.484,0.6299999952316284,-0.0
AME(),0.485,0.6359999775886536,-0.0
AME(),0.486,0.6340000033378601,-0.0
AME(),0.487,0.6340000033378601,0.0
AME(),0.488,0.6380000114440918,0.0
AME(),0.489,0.6340000033378601,-0.0
AME(),0.49,0.6320000290870667,0.0
AME(),0.491,0.6340000033378601,-0.0
AME(),0.492,0.6320000290870667,-0.0
AME(),0.493,0.6299999952316284,0.0
AME(),0.494,0.6299999952316284,-0.0
AME(),0.495,0.6399999856948853,0.0
AME(),0.496,0.6420000195503235,-0.0
AME(),0.497,0.6420000195503235,-0.0
AME(),0.498,0.6380000114440918,-0.0
AME(),0.499,0.6480000019073486,-0.0
AME(),0.5,0.6480000019073486,0.0
AME(),0.501,0.6520000100135803,-0.0
AME(),0.502,0.6499999761581421,0.0
AME(),0.503,0.6499999761581421,0.0
AME(),0.504,0.6499999761581421,0.0
AME(),0.505,0.6499999761581421,-0.0
AME(),0.506,0.6480000019073486,-0.0
AME(),0.507,0.6480000019073486,0.0
AME(),0.508,0.6539999842643738,0.0
AME(),0.509,0.6539999842643738,-0.0
AME(),0.51,0.6520000100135803,-0.0
AME(),0.511,0.6520000100135803,0.0
AME(),0.512,0.6539999842643738,0.0
AME(),0.513,0.6539999842643738,-0.0
AME(),0.514,0.6520000100135803,-0.0
AME(),0.515,0.6499999761581421,0.0
AME(),0.516,0.6499999761581421,0.0
AME(),0.517,0.6460000276565552,0.0
AME(),0.518,0.6460000276565552,-0.0
AME(),0.519,0.656000018119812,0.0
AME(),0.52,0.656000018119812,0.0
AME(),0.521,0.6579999923706055,-0.0
AME(),0.522,0.6600000262260437,0.0
AME(),0.523,0.6600000262260437,-0.0
AME(),0.524,0.6600000262260437,-0.0
AME(),0.525,0.6600000262260437,0.0
AME(),0.526,0.6600000262260437,0.0
AME(),0.527,0.6620000004768372,-0.0
AME(),0.528,0.6620000004768372,0.0
AME(),0.529,0.656000018119812,0.0
AME(),0.53,0.656000018119812,0.0
AME(),0.531,0.6520000100135803,0.0
AME(),0.532,0.6520000100135803,-0.0
AME(),0.533,0.6520000100135803,0.0
AME(),0.534,0.6520000100135803,0.0
AME(),0.535,0.6520000100135803,0.0
AME(),0.536,0.6520000100135803,-0.0
AME(),0.537,0.6520000100135803,0.0
AME(),0.538,0.6539999842643738,-0.0
AME(),0.539,0.6499999761581421,0.0
AME(),0.54,0.6499999761581421,-0.0
AME(),0.541,0.656000018119812,0.0
AME(),0.542,0.656000018119812,-0.0
AME(),0.543,0.656000018119812,0.0
AME(),0.544,0.6600000262260437,-0.0
AME(),0.545,0.6579999923706055,-0.0
AME(),0.546,0.6620000004768372,-0.0
AME(),0.547,0.6660000085830688,0.0
AME(),0.548,0.6620000004768372,-0.0
AME(),0.549,0.671999990940094,0.0
AME(),0.55,0.6740000247955322,-0.0
AME(),0.551,0.671999990940094,0.0
AME(),0.552,0.671999990940094,-0.0
AME(),0.553,0.6679999828338623,0.0
AME(),0.554,0.6679999828338623,0.0
AME(),0.555,0.6639999747276306,0.0
AME(),0.556,0.6660000085830688,0.0
AME(),0.557,0.6639999747276306,-0.0
AME(),0.558,0.6740000247955322,0.0
AME(),0.559,0.6700000166893005,0.0
AME(),0.56,0.671999990940094,0.0
AME(),0.561,0.671999990940094,0.0
AME(),0.562,0.6740000247955322,0.0
AME(),0.563,0.6800000071525574,-0.0
AME(),0.564,0.6800000071525574,0.0
AME(),0.565,0.6779999732971191,-0.0
AME(),0.566,0.6779999732971191,-0.0
AME(),0.567,0.6779999732971191,-0.0
AME(),0.568,0.671999990940094,-0.0
AME(),0.569,0.6740000247955322,-0.0
AME(),0.57,0.6759999990463257,-0.0
AME(),0.571,0.6759999990463257,-0.0
AME(),0.572,0.6759999990463257,0.0
AME(),0.573,0.6759999990463257,-0.0
AME(),0.574,0.6779999732971191,-0.0
AME(),0.575,0.6740000247955322,0.0
AME(),0.576,0.6740000247955322,0.0
AME(),0.577,0.6800000071525574,-0.0
AME(),0.578,0.6859999895095825,-0.0
AME(),0.579,0.6800000071525574,-0.0
AME(),0.58,0.6880000233650208,-0.0
AME(),0.581,0.6859999895095825,-0.0
AME(),0.582,0.6819999814033508,0.0
AME(),0.583,0.6840000152587891,-0.0
AME(),0.584,0.6859999895095825,-0.0
AME(),0.585,0.6859999895095825,0.0
AME(),0.586,0.6859999895095825,-0.0
AME(),0.587,0.6840000152587891,0.0
AME(),0.588,0.6819999814033508,-0.0
AME(),0.589,0.6800000071525574,-0.0
AME(),0.59,0.6800000071525574,-0.0
AME(),0.591,0.6779999732971191,-0.0
AME(),0.592,0.6840000152587891,-0.0
AME(),0.593,0.6840000152587891,-0.0
AME(),0.594,0.6859999895095825,-0.0
AME(),0.595,0.6880000233650208,0.0
AME(),0.596,0.6859999895095825,-0.0
AME(),0.597,0.6859999895095825,-0.0
AME(),0.598,0.6880000233650208,0.0
AME(),0.599,0.6880000233650208,0.0
AME(),0.6,0.6899999976158142,-0.0
AME(),0.601,0.6919999718666077,-0.0
AME(),0.602,0.6940000057220459,0.0
AME(),0.603,0.6940000057220459,0.0
AME(),0.604,0.6940000057220459,-0.0
AME(),0.605,0.6940000057220459,-0.0
AME(),0.606,0.6940000057220459,-0.0
AME(),0.607,0.6940000057220459,-0.0
AME(),0.608,0.6919999718666077,-0.0
AME(),0.609,0.6899999976158142,0.0
AME(),0.61,0.6899999976158142,0.0
AME(),0.611,0.6899999976158142,0.0
AME(),0.612,0.6899999976158142,-0.0
AME(),0.613,0.6919999718666077,-0.0
AME(),0.614,0.6919999718666077,-0.0
AME(),0.615,0.6919999718666077,0.0
AME(),0.616,0.6919999718666077,0.0
AME(),0.617,0.6919999718666077,0.0
AME(),0.618,0.6880000233650208,0.0
AME(),0.619,0.6880000233650208,0.0
AME(),0.62,0.6899999976158142,0.0
AME(),0.621,0.6959999799728394,0.0
AME(),0.622,0.6980000138282776,0.0
AME(),0.623,0.6919999718666077,0.0
AME(),0.624,0.6899999976158142,0.0
AME(),0.625,0.6899999976158142,0.0
AME(),0.626,0.6899999976158142,0.0
AME(),0.627,0.6899999976158142,-0.0
AME(),0.628,0.6880000233650208,0.0
AME(),0.629,0.6880000233650208,0.0
AME(),0.63,0.6880000233650208,0.0
AME(),0.631,0.6880000233650208,0.0
AME(),0.632,0.6919999718666077,0.0
AME(),0.633,0.6899999976158142,0.0
AME(),0.634,0.6959999799728394,0.0
AME(),0.635,0.6899999976158142,0.0
AME(),0.636,0.6899999976158142,-0.0
AME(),0.637,0.6919999718666077,-0.0
AME(),0.638,0.6919999718666077,0.0
AME(),0.639,0.6980000138282776,0.0
AME(),0.64,0.6940000057220459,-0.0
AME(),0.641,0.6959999799728394,0.0
AME(),0.642,0.6980000138282776,-0.0
AME(),0.643,0.699999988079071,0.0
AME(),0.644,0.6940000057220459,-0.0
AME(),0.645,0.6919999718666077,0.0
AME(),0.646,0.6940000057220459,-0.0
AME(),0.647,0.6959999799728394,-0.0
AME(),0.648,0.6919999718666077,0.0
AME(),0.649,0.6959999799728394,-0.0
AME(),0.65,0.6940000057220459,-0.0
AME(),0.651,0.6919999718666077,-0.0
AME(),0.652,0.6919999718666077,-0.0
AME(),0.653,0.6919999718666077,0.0
AME(),0.654,0.6919999718666077,0.0
AME(),0.655,0.6919999718666077,-0.0
AME(),0.656,0.6919999718666077,0.0
AME(),0.657,0.6919999718666077,0.0
AME(),0.658,0.6899999976158142,0.0
AME(),0.659,0.6940000057220459,-0.0
AME(),0.66,0.6940000057220459,0.0
AME(),0.661,0.6959999799728394,-0.0
AME(),0.662,0.6940000057220459,0.0
AME(),0.663,0.6959999799728394,-0.0
AME(),0.664,0.6959999799728394,-0.0
AME(),0.665,0.6959999799728394,0.0
AME(),0.666,0.699999988079071,-0.0
AME(),0.667,0.699999988079071,0.0
AME(),0.668,0.699999988079071,0.0
AME(),0.669,0.7059999704360962,0.0
AME(),0.67,0.7039999961853027,0.0
AME(),0.671,0.7099999785423279,-0.0
AME(),0.672,0.7120000123977661,0.0
AME(),0.673,0.7080000042915344,0.0
AME(),0.674,0.7080000042915344,0.0
AME(),0.675,0.7059999704360962,0.0
AME(),0.676,0.7059999704360962,-0.0
AME(),0.677,0.699999988079071,0.0
AME(),0.678,0.6980000138282776,0.0
AME(),0.679,0.699999988079071,0.0
AME(),0.68,0.7020000219345093,0.0
AME(),0.681,0.6959999799728394,0.0
AME(),0.682,0.699999988079071,-0.0
AME(),0.683,0.699999988079071,0.0
AME(),0.684,0.699999988079071,0.0
AME(),0.685,0.699999988079071,0.0
AME(),0.686,0.6980000138282776,0.0
AME(),0.687,0.7099999785423279,0.0
AME(),0.688,0.7099999785423279,0.0
AME(),0.689,0.7099999785423279,0.0
AME(),0.69,0.7059999704360962,-0.0
AME(),0.691,0.7099999785423279,-0.0
AME(),0.692,0.7120000123977661,-0.0
AME(),0.693,0.7099999785423279,0.0
AME(),0.694,0.7120000123977661,-0.0
AME(),0.695,0.7120000123977661,-0.0
AME(),0.696,0.7120000123977661,0.0
AME(),0.697,0.7099999785423279,-0.0
AME(),0.698,0.7099999785423279,0.0
AME(),0.699,0.7080000042915344,0.0
AME(),0.7,0.7120000123977661,0.0
AME(),0.701,0.7099999785423279,0.0
AME(),0.702,0.7059999704360962,0.0
AME(),0.703,0.699999988079071,-0.0
AME(),0.704,0.7039999961853027,-0.0
AME(),0.705,0.7080000042915344,-0.0
AME(),0.706,0.7099999785423279,-0.0
AME(),0.707,0.7039999961853027,-0.0
AME(),0.708,0.7020000219345093,0.0
AME(),0.709,0.7039999961853027,0.0
AME(),0.71,0.7039999961853027,-0.0
AME(),0.711,0.7020000219345093,0.0
AME(),0.712,0.7020000219345093,-0.0
AME(),0.713,0.7080000042915344,0.0
AME(),0.714,0.7080000042915344,0.0
AME(),0.715,0.7059999704360962,0.0
AME(),0.716,0.7039999961853027,0.0
AME(),0.717,0.7020000219345093,-0.0
AME(),0.718,0.7039999961853027,0.0
AME(),0.719,0.7039999961853027,0.0
AME(),0.72,0.7080000042915344,0.0
AME(),0.721,0.7080000042915344,-0.0
AME(),0.722,0.7080000042915344,-0.0
AME(),0.723,0.7039999961853027,-0.0
AME(),0.724,0.7039999961853027,-0.0
AME(),0.725,0.7039999961853027,-0.0
